ticket_id,title,description,account,location,status,priority,source,estimated_hours,primary_resource,role,queue,issue_type,sub_issue_type,work_type,contract_name,sla,created_at,created_by,completed_at,due_at,first_response_at,resolution,completed_by,is_legacy,priority_numeric,estimated_hours_clean,is_completed,resolution_hours,resolution_days,first_response_minutes,hours_until_due,hours_past_due,title_word_count,description_word_count,ticket_text
T20251206.0007,Suspicious phishing email reported,Employee forwarded a suspicious email claiming to be from IT asking for credentials. Needs investigation.,"Hewitt Associates, Inc.",Primary Location,Complete,High,Email,2.0,"Miller, Susan",SW:Support II,Triage,SW:Support,,,"Hewitt Associates, Inc. - Block Hour",IT:Premium SLA,2025-12-06 19:00:00,"Administrator, Autotask",2025-12-11 14:30:00,2025-12-15 11:00:00,2025-12-06 19:00:00,"Confirmed the email as a phishing attempt originating from a spoofed domain. Blocked the sender domain in the email gateway, purged the message from all mailboxes using content search, and submitted the URL to Microsoft for blacklisting. Sent a company-wide phishing awareness reminder.","Miller, Susan",False,3,2.0,True,115.5,4.81,0.0,208.0,,4,15,Suspicious phishing email reported Employee forwarded a suspicious email claiming to be from IT asking for credentials. Needs investigation.
T20260209.0012,Wi-Fi connectivity issues in conference room B,Staff report intermittent Wi-Fi drops in conference room B during video calls. Signal strength appears weak.,"Hewitt Associates, Inc.",Primary Location,Complete,Medium,Email,2.0,"Anderson, Scott",IT:Service Manager,IT:Level I,SW:Internal,,,"Hewitt Associates, Inc. - Block Hour",IT:Premium SLA,2026-02-09 03:00:00,"Administrator, Autotask",2026-02-15 20:30:00,2026-02-16 11:00:00,2026-02-09 03:00:00,"Performed a wireless site survey and identified signal interference from an adjacent microwave and a neighboring AP on the same channel. Changed the AP channel, increased transmit power, and repositioned the access point. Signal strength improved from -75dBm to -55dBm. Tested with multiple concurrent video calls successfully.","Anderson, Scott",False,2,2.0,True,161.5,6.73,0.0,176.0,,7,16,Wi-Fi connectivity issues in conference room B Staff report intermittent Wi-Fi drops in conference room B during video calls. Signal strength appears weak.
T20251225.0009,Internet speed slow at branch office,Branch office staff reporting significantly slower internet speeds since last week. ISP says no issues on their end.,"Hewitt Associates, Inc.",Primary Location,Complete,High,Email,2.0,"Taylor, Mark",IT:Technician II,IT:Level I,SW:Internal,,,"Hewitt Associates, Inc. - Block Hour",IT:Premium SLA,2025-12-25 05:30:00,"Administrator, Autotask",2025-12-26 03:30:00,2026-01-01 11:00:00,2025-12-25 05:30:00,Traced the issue to a failing WAN interface on the branch firewall showing CRC errors. Replaced the SFP module and patch cable. Speeds returned to the provisioned 500Mbps symmetric. Monitored for 48 hours with no further degradation.,"Taylor, Mark",False,3,2.0,True,22.0,0.92,0.0,173.5,,6,18,Internet speed slow at branch office Branch office staff reporting significantly slower internet speeds since last week. ISP says no issues on their end.
T20251217.0013,Monitor flickering on docking station,User's external monitor flickers when connected via USB-C docking station. Works fine with direct HDMI connection.,"Hewitt Associates, Inc.",Primary Location,Complete,Medium,Email,2.0,"Taylor, Mark",IT:Technician II,Triage,IT:Change,,,"Hewitt Associates, Inc. - Block Hour",IT:Premium SLA,2025-12-17 05:30:00,"Administrator, Autotask",2025-12-23 07:30:00,2025-12-24 11:00:00,2025-12-17 05:30:00,Updated the docking station firmware from v1.2 to v1.8 and installed the latest DisplayLink driver. Replaced the USB-C cable with a certified Thunderbolt 3 cable. Monitor now displays stable output through the dock.,"Taylor, Mark",False,2,2.0,True,146.0,6.08,0.0,173.5,,5,16,Monitor flickering on docking station User's external monitor flickers when connected via USB-C docking station. Works fine with direct HDMI connection.
T20260116.0013,Software license expired for Adobe Acrobat,Adobe Acrobat Pro license has expired for the Marketing department. Three users unable to edit PDFs.,"Hewitt Associates, Inc.",Primary Location,Complete,Low,Email,2.0,"Moore, James",IT:Technician II,IT:Level I,IT:Applications,,,"Hewitt Associates, Inc. - Block Hour",IT:Premium SLA,2026-01-16 13:00:00,"Administrator, Autotask",2026-01-18 06:00:00,2026-01-23 16:00:00,2026-01-16 13:00:00,Procured three Adobe Acrobat Pro renewal licenses through the company's volume licensing agreement. Activated licenses on all three Marketing workstations and confirmed PDF editing functionality restored.,"Moore, James",False,1,2.0,True,41.0,1.71,0.0,171.0,,6,16,Software license expired for Adobe Acrobat Adobe Acrobat Pro license has expired for the Marketing department. Three users unable to edit PDFs.
T20260214.0004,New user account creation,"HR requests new Active Directory account, email, and standard group memberships for incoming Accounting associate.","Hewitt Associates, Inc.",Primary Location,Complete,Low,Email,2.0,"Miller, Susan",SW:Support II,Triage,SW:Support,,,"Hewitt Associates, Inc. - Block Hour",IT:Premium SLA,2026-02-14 03:00:00,"Administrator, Autotask",2026-02-20 01:30:00,2026-02-23 11:00:00,2026-02-14 03:00:00,"Created AD account with standard naming convention, added to Accounting security and distribution groups, provisioned Exchange Online mailbox, and configured OneDrive. Sent welcome credentials to the hiring manager via secure channel.","Miller, Susan",False,1,2.0,True,142.5,5.94,0.0,224.0,,4,15,"New user account creation HR requests new Active Directory account, email, and standard group memberships for incoming Accounting associate."
T20260209.0013,Shared drive access denied,User in Accounting cannot access the shared S: drive. Permissions appear correct in AD but access is still denied.,"Hewitt Associates, Inc.",Primary Location,Complete,Medium,Email,2.0,"Taylor, Mark",IT:Technician II,Triage,SW:Internal,,,"Hewitt Associates, Inc. - Block Hour",IT:Premium SLA,2026-02-09 22:30:00,"Administrator, Autotask",2026-02-12 06:00:00,2026-02-17 11:00:00,2026-02-09 22:30:00,"Identified a stale cached credential causing the access denial. Cleared the Windows Credential Manager entries for the file server, remapped the S: drive, and verified full read/write access to the Accounting share.","Taylor, Mark",False,2,2.0,True,55.5,2.31,0.0,180.5,,4,19,Shared drive access denied User in Accounting cannot access the shared S: drive. Permissions appear correct in AD but access is still denied.
T20251204.0020,Printer jamming on 2nd floor,The shared HP LaserJet on the 2nd floor is consistently jamming when printing duplex jobs. Paper tray has been checked.,"Hewitt Associates, Inc.",Primary Location,Complete,Medium,Email,2.0,"Miller, Susan",SW:Support II,IT:Level II,IT:Change,,,"Hewitt Associates, Inc. - Block Hour",IT:Premium SLA,2025-12-04 13:00:00,"Administrator, Autotask",2025-12-09 08:30:00,2025-12-11 16:00:00,2025-12-04 13:00:00,Cleaned the duplex unit rollers and replaced worn pickup rollers. Recalibrated the paper path and ran 50 test duplex prints with no jams. Issue resolved.,"Miller, Susan",False,2,2.0,True,115.5,4.81,0.0,171.0,,5,20,Printer jamming on 2nd floor The shared HP LaserJet on the 2nd floor is consistently jamming when printing duplex jobs. Paper tray has been checked.
T20260107.0008,Desk phone not receiving calls,User's VoIP desk phone rings but no audio when answered. Other phones on the same switch work fine.,"Hewitt Associates, Inc.",Primary Location,Complete,Medium,Email,2.0,"Taylor, Mark",IT:Technician II,IT:Level I,Triage,,,"Hewitt Associates, Inc. - Block Hour",IT:Premium SLA,2026-01-07 08:30:00,"Administrator, Autotask",2026-01-09 04:00:00,2026-01-14 11:30:00,2026-01-07 08:30:00,Found the phone's audio codec settings had been reset to a non-supported format after a firmware auto-update. Reconfigured the codec priority to G.711 and rebooted the phone. Two-way audio confirmed working on both internal and external calls.,"Taylor, Mark",False,2,2.0,True,43.5,1.81,0.0,171.0,,5,18,Desk phone not receiving calls User's VoIP desk phone rings but no audio when answered. Other phones on the same switch work fine.
T20260224.0010,Shared drive access denied,User in Accounting cannot access the shared S: drive. Permissions appear correct in AD but access is still denied.,"Hewitt Associates, Inc.",Primary Location,Complete,Medium,Email,2.0,"Moore, James",IT:Technician II,IT:Level I,SW:Internal,,,"Hewitt Associates, Inc. - Block Hour",IT:Premium SLA,2026-02-24 10:30:00,"Administrator, Autotask",2026-03-02 00:30:00,2026-03-03 13:30:00,2026-02-24 10:30:00,"Identified a stale cached credential causing the access denial. Cleared the Windows Credential Manager entries for the file server, remapped the S: drive, and verified full read/write access to the Accounting share.","Moore, James",False,2,2.0,True,134.0,5.58,0.0,171.0,,4,19,Shared drive access denied User in Accounting cannot access the shared S: drive. Permissions appear correct in AD but access is still denied.
T20251213.0011,Outlook not syncing emails,User reports Outlook on their workstation is not syncing new emails. Restarting the application did not resolve the issue.,"Hewitt Associates, Inc.",Primary Location,Complete,Medium,Email,2.0,"Anderson, Scott",IT:Service Manager,IT:Level II,IT:Hardware,,,"Hewitt Associates, Inc. - Block Hour",IT:Premium SLA,2025-12-13 19:00:00,"Administrator, Autotask",2025-12-14 07:30:00,2025-12-22 11:00:00,2025-12-13 19:00:00,Rebuilt the Outlook profile and cleared the local OST cache. Re-synced the mailbox from Exchange Online. Verified all folders syncing correctly and monitored for 2 hours with no recurrence.,"Anderson, Scott",False,2,2.0,True,12.5,0.52,0.0,208.0,,4,19,Outlook not syncing emails User reports Outlook on their workstation is not syncing new emails. Restarting the application did not resolve the issue.
T20260116.0014,Internet speed slow at branch office,Branch office staff reporting significantly slower internet speeds since last week. ISP says no issues on their end.,"Hewitt Associates, Inc.",Primary Location,Complete,High,Email,2.0,"Moore, James",IT:Technician II,IT:Change Requests,IT:Change,,,"Hewitt Associates, Inc. - Block Hour",IT:Premium SLA,2026-01-16 09:00:00,"Administrator, Autotask",2026-01-17 09:30:00,2026-01-23 12:00:00,2026-01-16 09:00:00,Traced the issue to a failing WAN interface on the branch firewall showing CRC errors. Replaced the SFP module and patch cable. Speeds returned to the provisioned 500Mbps symmetric. Monitored for 48 hours with no further degradation.,"Moore, James",False,3,2.0,True,24.5,1.02,0.0,171.0,,6,18,Internet speed slow at branch office Branch office staff reporting significantly slower internet speeds since last week. ISP says no issues on their end.
T20251231.0009,Email bouncing back to external clients,Several external clients report emails to our sales team are bouncing back with a 550 error.,"Hewitt Associates, Inc.",Primary Location,Complete,Critical,Email,2.0,"Moore, James",IT:Technician II,IT:Change Requests,SW:Change,,,"Hewitt Associates, Inc. - Block Hour",IT:Premium SLA,2025-12-31 06:30:00,"Administrator, Autotask",2026-01-07 02:00:00,2026-01-07 11:00:00,2025-12-31 06:30:00,Identified an expired MX record pointing to a decommissioned mail relay. Updated DNS MX records to point to the current Exchange Online endpoints. Flushed DNS cache on the domain registrar. Confirmed external email delivery restored within 30 minutes.,"Moore, James",False,4,2.0,True,163.5,6.81,0.0,172.5,,6,16,Email bouncing back to external clients Several external clients report emails to our sales team are bouncing back with a 550 error.
T20251210.0011,Email bouncing back to external clients,Several external clients report emails to our sales team are bouncing back with a 550 error.,"Hewitt Associates, Inc.",Primary Location,Complete,Critical,Email,2.0,"Moore, James",IT:Technician II,IT:Level II,IT:Applications,,,"Hewitt Associates, Inc. - Block Hour",IT:Premium SLA,2025-12-10 16:30:00,"Administrator, Autotask",2025-12-13 21:30:00,2025-12-18 10:30:00,2025-12-10 16:30:00,Identified an expired MX record pointing to a decommissioned mail relay. Updated DNS MX records to point to the current Exchange Online endpoints. Flushed DNS cache on the domain registrar. Confirmed external email delivery restored within 30 minutes.,"Moore, James",False,4,2.0,True,77.0,3.21,0.0,186.0,,6,16,Email bouncing back to external clients Several external clients report emails to our sales team are bouncing back with a 550 error.
T20251207.0009,Network printer offline,The Ricoh copier/printer in the main office shows offline status for all users. Physical device appears powered on.,"Hewitt Associates, Inc.",Primary Location,Complete,High,Email,2.0,"Taylor, Mark",IT:Technician II,Triage,Triage,,,"Hewitt Associates, Inc. - Block Hour",IT:Premium SLA,2025-12-07 07:00:00,"Administrator, Autotask",2025-12-17 05:00:00,2025-12-15 11:00:00,2025-12-07 07:00:00,"Found the printer had obtained a new DHCP IP address after a network switch reboot. Assigned a static IP reservation in DHCP, updated the printer port configuration on the print server, and redeployed the printer via GPO. All users can now print successfully.","Taylor, Mark",False,3,2.0,True,238.0,9.92,0.0,196.0,42.0,3,18,Network printer offline The Ricoh copier/printer in the main office shows offline status for all users. Physical device appears powered on.
T20260207.0011,QuickBooks not launching after update,QuickBooks Desktop crashes immediately on launch after the latest update was applied overnight.,"Hewitt Associates, Inc.",Primary Location,Complete,Medium,Email,2.0,"Anderson, Scott",IT:Service Manager,IT:Change Requests,IT:Change,,,"Hewitt Associates, Inc. - Block Hour",IT:Premium SLA,2026-02-07 13:00:00,"Administrator, Autotask",2026-02-12 23:30:00,2026-02-16 11:00:00,2026-02-07 13:00:00,"Rolled back the problematic QuickBooks update (R5 to R4), repaired the company file using the QuickBooks File Doctor tool, and verified the application launches and data integrity is intact. Deferred the update pending a patch from Intuit.","Anderson, Scott",False,2,2.0,True,130.5,5.44,0.0,214.0,,5,13,QuickBooks not launching after update QuickBooks Desktop crashes immediately on launch after the latest update was applied overnight.
